  4.2411642e-001  6.5979381e-002
  4.2619543e-001  6.5979381e-002
  4.2827443e-001  6.5979381e-002
  4.3035343e-001  6.4432990e-002
  4.3243243e-001  6.2886598e-002
  4.3451143e-001  6.2886598e-002
  4.3659044e-001  6.2886598e-002
  4.3866944e-001  6.1340206e-002
  4.4074844e-001  5.9793814e-002
  4.4282744e-001  5.9793814e-002
  4.4490644e-001  5.8247423e-002
  4.4698545e-001  5.6701031e-002
  4.4906445e-001  5.5154639e-002
  4.5114345e-001  5.5154639e-002
  4.5322245e-001  5.5154639e-002
  4.5530146e-001  5.5154639e-002
  4.5738046e-001  5.2061856e-002
  4.5945946e-001  5.3608247e-002
  4.6153846e-001  5.2061856e-002
  4.6361746e-001  5.2061856e-002
  4.6569647e-001  4.8969072e-002
  4.6777547e-001  4.8969072e-002
  4.6985447e-001  4.7422680e-002
  4.7193347e-001  4.5876289e-002
  4.7401247e-001  4.5876289e-002
  4.7609148e-001  4.5876289e-002
  4.7817048e-001  4.2783505e-002
  4.8024948e-001  4.5876289e-002
  4.8232848e-001  4.4329897e-002
  4.8440748e-001  4.2783505e-002
  4.8648649e-001  3.9690722e-002
  4.8856549e-001  3.9690722e-002
  4.9064449e-001  3.6597938e-002
  4.9272349e-001  3.6597938e-002
  4.9480249e-001  3.6597938e-002
  4.9688150e-001  3.6597938e-002
  4.9896050e-001  3.5051546e-002
  5.0103950e-001  3.6597938e-002
  5.0311850e-001  3.3505155e-002
  5.0519751e-001  3.3505155e-002
  5.0727651e-001  3.1958763e-002
  5.0935551e-001  3.0412371e-002
  5.1143451e-001  3.0412371e-002
  5.1351351e-001  2.8865979e-002
  5.1559252e-001  2.8865979e-002
  5.1767152e-001  2.8865979e-002
  5.1975052e-001  2.7319588e-002
  5.2182952e-001  2.5773196e-002
  5.2390852e-001  2.5773196e-002
  5.2598753e-001  2.5773196e-002
  5.2806653e-001  2.5773196e-002
  5.3014553e-001  2.4226804e-002
  5.3222453e-001  2.4226804e-002
  5.3430353e-001  2.2680412e-002
  5.3638254e-001  2.2680412e-002
  5.3846154e-001  2.2680412e-002
  5.4054054e-001  2.1134021e-002
  5.4261954e-001  1.9587629e-002
  5.4469854e-001  1.9587629e-002
  5.4677755e-001  1.8041237e-002
  5.4885655e-001  1.8041237e-002
  5.5093555e-001  1.4948454e-002
  5.5301455e-001  1.4948454e-002
  5.5509356e-001  1.4948454e-002
  5.5717256e-001  1.4948454e-002
  5.5925156e-001  1.3402062e-002
  5.6133056e-001  1.1855670e-002
  5.6340956e-001  1.1855670e-002
  5.6548857e-001  1.3402062e-002
  5.6756757e-001  1.3402062e-002
  5.6964657e-001  1.0309278e-002
  5.7172557e-001  1.0309278e-002
  5.7380457e-001  1.0309278e-002
  5.7588358e-001  8.7628866e-003
  5.7796258e-001  8.7628866e-003
  5.8004158e-001  8.7628866e-003
  5.8212058e-001  7.2164948e-003
  5.8419958e-001  5.6701031e-003
  5.8627859e-001  5.6701031e-003
  5.8835759e-001  5.6701031e-003
  5.9043659e-001  4.1237113e-003
  5.9251559e-001  2.5773196e-003
  5.9459459e-001  4.1237113e-003
  5.9667360e-001  1.0309278e-003
  5.9875260e-001  1.0309278e-003
  6.0083160e-001 -5.1546392e-004
  6.0291060e-001 -2.0618557e-003
  6.0498960e-001 -5.1546392e-004
  6.0706861e-001 -2.0618557e-003
  6.0914761e-001 -2.0618557e-003
  6.1122661e-001 -2.0618557e-003
  6.1330561e-001 -3.6082474e-003
  6.1538462e-001 -3.6082474e-003
  6.1746362e-001 -3.6082474e-003
  6.1954262e-001 -3.6082474e-003
  6.2162162e-001 -3.6082474e-003
  6.2370062e-001 -8.2474227e-003
  6.2577963e-001 -9.7938144e-003
  6.2785863e-001 -8.2474227e-003
  6.2993763e-001 -9.7938144e-003
  6.3201663e-001 -1.1340206e-002
  6.3409563e-001 -1.1340206e-002
  6.3617464e-001 -1.2886598e-002
  6.3825364e-001 -1.1340206e-002
  6.4033264e-001 -1.4432990e-002
  6.4241164e-001 -1.5979381e-002
  6.4449064e-001 -1.5979381e-002
  6.4656965e-001 -1.5979381e-002
  6.4864865e-001 -1.7525773e-002
  6.5072765e-001 -1.9072165e-002
  6.5280665e-001 -2.0618557e-002
  6.5488565e-001 -2.0618557e-002
  6.5696466e-001 -2.0618557e-002
  6.5904366e-001 -2.0618557e-002
  6.6112266e-001 -2.2164948e-002
  6.6320166e-001 -2.0618557e-002
  6.6528067e-001 -2.3711340e-002
  6.6735967e-001 -2.5257732e-002
  6.6943867e-001 -2.3711340e-002
  6.7151767e-001 -2.6804124e-002
  6.7359667e-001 -2.8350515e-002
  6.7567568e-001 -2.9896907e-002
  6.7775468e-001 -2.9896907e-002
  6.7983368e-001 -2.9896907e-002
  6.8191268e-001 -3.2989691e-002
  6.8399168e-001 -3.4536082e-002
  6.8607069e-001 -3.2989691e-002
  6.8814969e-001 -3.2989691e-002
  6.9022869e-001 -3.4536082e-002
  6.9230769e-001 -3.6082474e-002
  6.9438669e-001 -4.0721649e-002
  6.9646570e-001 -4.0721649e-002
  6.9854470e-001 -4.0721649e-002
  7.0062370e-001 -4.2268041e-002
  7.0270270e-001 -4.2268041e-002
  7.0478170e-001 -4.5360825e-002
  7.0686071e-001 -4.5360825e-002
  7.0893971e-001 -4.6907216e-002
  7.1101871e-001 -5.0000000e-002
  7.1309771e-001 -4.8453608e-002
  7.1517672e-001 -5.3092784e-002
  7.1725572e-001 -5.3092784e-002
  7.1933472e-001 -5.1546392e-002
  7.2141372e-001 -5.4639175e-002
  7.2349272e-001 -5.6185567e-002
  7.2557173e-001 -5.7731959e-002
  7.2765073e-001 -5.7731959e-002
  7.2972973e-001 -5.7731959e-002
  7.3180873e-001 -6.0824742e-002
  7.3388773e-001 -6.2371134e-002
  7.3596674e-001 -6.3917526e-002
  7.3804574e-001 -6.3917526e-002
  7.4012474e-001 -6.3917526e-002
  7.4220374e-001 -6.7010309e-002
  7.4428274e-001 -7.1649485e-002
  7.4636175e-001 -7.3195876e-002
  7.4844075e-001 -7.6288660e-002
  7.5051975e-001 -7.7835052e-002
  7.5259875e-001 -7.9381443e-002
  7.5467775e-001 -7.9381443e-002
  7.5675676e-001 -8.2474227e-002
  7.5883576e-001 -8.2474227e-002
  7.6091476e-001 -8.2474227e-002
  7.6299376e-001 -8.8659794e-002
  7.6507277e-001 -9.1752577e-002
  7.6715177e-001 -9.1752577e-002
  7.6923077e-001 -9.1752577e-002
  7.7130977e-001 -9.6391753e-002
  7.7338877e-001 -9.7938144e-002
  7.7546778e-001 -1.0257732e-001
  7.7754678e-001 -1.0412371e-001
  7.7962578e-001 -1.0412371e-001
  7.8170478e-001 -1.1030928e-001
  7.8378378e-001 -1.1340206e-001
  7.8586279e-001 -1.1649485e-001
  7.8794179e-001 -1.1804124e-001
  7.9002079e-001 -1.1958763e-001
  7.9209979e-001 -1.2577320e-001
  7.9417879e-001 -1.3195876e-001
  7.9625780e-001 -1.3505155e-001
  7.9833680e-001 -1.3814433e-001
  8.0041580e-001 -1.4278351e-001
  8.0249480e-001 -1.4432990e-001
  8.0457380e-001 -1.5051546e-001
  8.0665281e-001 -1.5051546e-001
  8.0873181e-001 -1.5206186e-001
  8.1081081e-001 -1.5979381e-001
  8.1288981e-001 -1.6597938e-001
  8.1496881e-001 -1.7216495e-001
  8.1704782e-001 -1.7371134e-001
  8.1912682e-001 -1.7525773e-001
  8.2120582e-001 -1.8453608e-001
  8.2328482e-001 -1.8917526e-001
  8.2536383e-001 -1.9845361e-001
  8.2744283e-001 -2.0000000e-001
  8.2952183e-001 -2.0309278e-001
  8.3160083e-001 -2.1391753e-001
  8.3367983e-001 -2.2319588e-001
  8.3575884e-001 -2.2938144e-001
  8.3783784e-001 -2.3402062e-001
  8.3991684e-001 -2.4329897e-001
  8.4199584e-001 -2.4484536e-001
  8.4407484e-001 -2.5412371e-001
  8.4615385e-001 -2.5876289e-001
  8.4823285e-001 -2.6185567e-001
  8.5031185e-001 -2.7268041e-001
  8.5239085e-001 -2.8041237e-001
  8.5446985e-001 -2.8969072e-001
  8.5654886e-001 -2.9123711e-001
  8.5862786e-001 -2.9432990e-001
  8.6070686e-001 -3.0515464e-001
  8.6278586e-001 -3.1134021e-001
  8.6486486e-001 -3.2216495e-001
  8.6694387e-001 -3.2525773e-001
  8.6902287e-001 -3.2835052e-001
  8.7110187e-001 -3.4845361e-001
  8.7318087e-001 -3.5773196e-001
  8.7525988e-001 -3.5927835e-001
  8.7733888e-001 -3.6082474e-001
  8.7941788e-001 -3.6237113e-001
  8.8149688e-001 -3.7319588e-001
  8.8357588e-001 -3.8402062e-001
  8.8565489e-001 -3.8556701e-001
  8.8773389e-001 -3.8711340e-001
  8.8981289e-001 -3.9484536e-001
  8.9189189e-001 -4.0103093e-001
  8.9397089e-001 -4.0567010e-001
  8.9604990e-001 -4.0721649e-001
  8.9812890e-001 -4.0721649e-001
  9.0020790e-001 -4.1340206e-001
  9.0228690e-001 -4.1649485e-001
  9.0436590e-001 -4.1958763e-001
  9.0644491e-001 -4.1958763e-001
  9.0852391e-001 -4.1958763e-001
  9.1060291e-001 -4.1958763e-001
  9.1268191e-001 -4.1958763e-001
  9.1476091e-001 -4.2113402e-001
  9.1683992e-001 -4.1958763e-001
  9.1891892e-001 -4.1649485e-001
  9.2099792e-001 -4.1340206e-001
  9.2307692e-001 -4.0721649e-001
  9.2515593e-001 -4.0103093e-001
  9.2723493e-001 -4.0103093e-001
  9.2931393e-001 -3.9484536e-001
  9.3139293e-001 -3.9020619e-001
  9.3347193e-001 -3.8247423e-001
  9.3555094e-001 -3.7938144e-001
  9.3762994e-001 -3.6855670e-001
  9.3970894e-001 -3.5927835e-001
  9.4178794e-001 -3.5000000e-001
  9.4386694e-001 -3.3298969e-001
  9.4594595e-001 -3.2989691e-001
  9.4802495e-001 -3.2216495e-001
  9.5010395e-001 -3.1134021e-001
  9.5218295e-001 -2.8969072e-001
  9.5426195e-001 -2.7268041e-001
  9.5634096e-001 -2.7268041e-001
  9.5841996e-001 -2.6649485e-001
  9.6049896e-001 -2.4948454e-001
  9.6257796e-001 -2.4020619e-001
  9.6465696e-001 -2.1391753e-001
  9.6673597e-001 -2.0618557e-001
  9.6881497e-001 -1.9690722e-001
  9.7089397e-001 -1.6907216e-001
  9.7297297e-001 -1.6134021e-001
  9.7505198e-001 -1.5051546e-001
  9.7713098e-001 -1.4587629e-001
  9.7920998e-001 -1.3505155e-001
  9.8128898e-001 -1.2577320e-001
  9.8336798e-001 -9.0206186e-002
  9.8544699e-001 -8.0927835e-002
  9.8752599e-001 -6.5463918e-002
  9.8960499e-001 -5.9278351e-002
  9.9168399e-001 -4.0721649e-002
  9.9376299e-001 -3.6082474e-002
  9.9584200e-001 -3.4536082e-002
  9.9792100e-001 -9.7938144e-003
  1.0000000e+000 -1.4432990e-002
